fb_code;Class;Order;Family;Genus;Species;Name;Home_range;Diel_activity;Size_group;Level_water;TempPref_min;TemPref_mean;TempPref_max;Body_size;Size_class;Body_shape;Aspect_ratio;Nphoto;Caudal_fin;Mouth_position;Trophic_level;Diet;Spawning;Depth_min;Depth_max;Depth_range;Allometric_a;Allometric_b;Level_length_weight;PLD;PLD_level;Life_span;Geographic_range_index;Range_extension;Province_2;Province_3;Province_4;Province_6;Province_7;Province_10;Province_11;Province_12;Province_13;Province_14;Province_15;Province_16;Province_17;Province_43;Province_44;Province_45;Province_46;Province_47;Province_48;Province_50;IUCN_status;Vulnerability;Price_category
5568;actinopterygii;perciformes;chaetodontidae;chaetodon;meyeri;Chaetodon meyeri;sed;day;pair;bottom;25,13;27,53;29,8;20;s3;compressed;1,95541;1;rounded;terminal;3,3;is;pelagic;2;25;23;0,040397085;2,829430605;species;46;genus;NA;200;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;15,01;not_targeted
27234;actinopterygii;perciformes;chaetodontidae;prognathodes;obliquus;Prognathodes obliquus;sed;day;sol;low;24,82;26,63;28,79;15;s2;compressed;2,75125;1;truncated;tubular;3,4;im;pelagic;40;100;60;0,040397085;2,829430605;genus;NA;;NA;1;native;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;dd;12,01;not_targeted
80;actinopterygii;gonorynchiformes;chanidae;chanos;chanos;Chanos chanos;NA;NA;medg;NA;22,73;26,22;29,1;180;s6;fusiform;3,585765;4;forked;terminal;2,4;hd;pelagic;1;30;29;0,009;2,96;species;21,5;;15;NA;lessepsian;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;76,23;not_targeted
460;actinopterygii;perciformes;cheilodactylidae;nemadactylus;bergi;Nemadactylus bergi;NA;NA;NA;bottom;11,45;15,28;19,56;39,5;s4;fusiform;1,78355;1;forked;terminal;3,2;im;pelagic;20;150;130;0,016;2,989;family;NA;;NA;16;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;ne;52,15;high
461;actinopterygii;perciformes;cheilodactylidae;cheilodactylus;variegatus;Cheilodactylus variegatus;mob;both;sol;bottom;13,99;16,53;19,6;44;s4;fusiform;2,03908;1;forked;subterminal;3,7;im;pelagic;NA;NA;NA;0,016;2,989;genus;NA;;NA;6;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;ne;47,49;low
10106;actinopterygii;perciformes;cheilodactylidae;nemadactylus;macropterus;Nemadactylus macropterus;vmob;both;largeg;bottom;15,29;18,16;21,33;70;s5;fusiform;2,3322;1;forked;terminal;3,4;im;pelagic;22;450;428;0,016;2,989;family;NA;;50;47;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;49,9;high
14284;actinopterygii;perciformes;cheilodactylidae;cheilodactylus;fasciatus;Cheilodactylus fasciatus;vmob;both;smallg;bottom;17,37;19,71;22,36;30;s3;fusiform;NA;1;forked;terminal;3,4;im;pelagic;1;120;119;0,016;2,989;genus;NA;;NA;11;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;ne;34,51;not_targeted
7654;actinopterygii;perciformes;cheilodactylidae;chirodactylus;brachydactylus;Chirodactylus brachydactylus;vmob;both;smallg;bottom;19,94;22,48;25,19;40;s4;fusiform;3,1493;1;forked;terminal;3,5;im;pelagic;0;240;240;0,016;2,989;family;NA;;NA;18;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;ne;43;not_targeted
7655;actinopterygii;perciformes;cheilodactylidae;chirodactylus;jessicalenorum;Chirodactylus jessicalenorum;vmob;day;smallg;bottom;20,88;23,54;26,36;50;s4;fusiform;3,62908;1;forked;subterminal;3,8;fc;pelagic;3;20;17;0,016;2,989;family;NA;;NA;13;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;52,7;not_targeted
55196;actinopterygii;perciformes;cheilodactylidae;nemadactylus;gayi;Nemadactylus gayi;NA;NA;NA;NA;15,21;18,12;22,21;48,3;s4;fusiform;NA;1;forked;terminal;3,4;NA;pelagic;NA;160;220;;;;NA;;NA;2;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ne;69,03;very high
54945;actinopterygii;perciformes;chironemidae;chironemus;bicornis;Chironemus bicornis;NA;NA;NA;NA;15,21;18,12;22,21;31,6;s4;fusiform;NA;1;truncated;terminal;3,5;NA;NA;0;5;5;;;;NA;;NA;2;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ne;24,6;not_targeted
60597;actinopterygii;perciformes;chironemidae;chironemus;delfini;Chironemus delfini;NA;NA;NA;NA;15,21;18,12;22,21;31,6;s4;fusiform;NA;1;truncated;terminal;3,5;NA;NA;NA;NA;NA;;;;NA;;NA;1;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ne;24,6;not_targeted
2606;actinopterygii;anguilliformes;chlopsidae;kaupichthys;hyoproroides;Kaupichthys hyoproroides;sed;night;sol;bottom;23,1;25,89;28,97;30;s3;eel_like;NA;1;pointed;terminal;3,6;im;NA;1;95;94;;;;NA;;NA;52;native;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;16;not_targeted
2607;actinopterygii;anguilliformes;chlopsidae;kaupichthys;nuchalis;Kaupichthys nuchalis;sed;day;sol;low;24,36;27;29,82;16;s3;eel_like;NA;1;pointed;terminal;3,5;im;NA;0;130;130;;;;NA;;NA;35;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;10;not_targeted
2605;actinopterygii;anguilliformes;chlopsidae;chilorhinus;suensonii;Chilorhinus suensonii;sed;day;sol;low;25,61;27,49;29,6;18;s3;eel_like;NA;1;pointed;terminal;4;im;NA;2;450;448;;;;NA;;NA;29;native;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;10;not_targeted
22482;actinopterygii;perciformes;cirrhitidae;amblycirrhitus;earnshawi;Amblycirrhitus earnshawi;sed;day;sol;bottom;21,98;24,34;27,32;6,7;s1;fusiform;NA;1;truncated;terminal;3,4;im;pelagic;0;25;25;0,003332383;3,849262866;family;25,3;;NA;1;native;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;en;10;not_targeted
6408;actinopterygii;perciformes;cirrhitidae;cirrhitus;rivulatus;Cirrhitus rivulatus;mob;day;sol;bottom;22,85;25,13;27,67;60;s5;fusiform;1,25711;1;truncated;terminal;4;im;pelagic;5;23;18;0,02760668;3;species;NA;;NA;28;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;28,28;not_targeted
3655;actinopterygii;perciformes;cirrhitidae;amblycirrhitus;pinos;Amblycirrhitus pinos;sed;day;sol;bottom;24,25;26,67;29,29;9,5;s2;fusiform;1,24798;1;truncated;terminal;3,2;im;pelagic;2;46;44;0,003332383;3,849262866;family;40;;NA;51;native;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;lc;10;not_targeted
5833;actinopterygii;perciformes;cirrhitidae;oxycirrhites;typus;Oxycirrhites typus;sed;day;sol;bottom;24,78;27,17;29,5;13;s2;fusiform;1,55937;1;forked;elongated;3,3;im;pelagic;10;100;90;0,003332383;3,849262866;species;73;species;NA;234;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;10;not_targeted
5830;actinopterygii;perciformes;cirrhitidae;cirrhitichthys;oxycephalus;Cirrhitichthys oxycephalus;sed;day;sol;bottom;24,91;27,23;29,46;10;s2;fusiform;1,69038;1;truncated;terminal;4;im;pelagic;1;40;39;0,03314945;3;species;51;species;NA;265;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;10;not_targeted
22480;actinopterygii;perciformes;cirrhitidae;cirrhitus;atlanticus;Cirrhitus atlanticus;sed;day;sol;bottom;25,96;27,83;29,28;16;s3;fusiform;NA;1;truncated;terminal;3,6;im;pelagic;0;5;5;0,0358405;3;genus;NA;;NA;1;native;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;lc;10;not_targeted
6435;actinopterygii;perciformes;clinidae;myxodes;cristatus;Myxodes cristatus;NA;NA;NA;NA;12,12;14,79;18,01;13,5;s2;elongated;1,05416;1;rounded;terminal;3,4;NA;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;9;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;lc;10;not_targeted
6434;actinopterygii;perciformes;clinidae;myxodes;viridis;Myxodes viridis;NA;NA;NA;NA;12,12;14,79;18,01;13,5;s2;elongated;NA;1;rounded;terminal;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;9;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;lc;10;not_targeted
6436;actinopterygii;perciformes;clinidae;myxodes;ornatus;Myxodes ornatus;NA;NA;NA;NA;13,99;16,53;19,6;13,5;s2;elongated;NA;1;rounded;terminal;3,4;NA;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;6;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;dd;10;not_targeted
1793;actinopterygii;perciformes;clinidae;clinitrachus;argentatus;Clinitrachus argentatus;NA;NA;NA;bottom;14,75;19,61;25,32;10;s2;elongated;NA;1;rounded;terminal;3,5;im;demersal;0;1;1;0,01675089;2,774764076;family;28;species;NA;30;native;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;10;not_targeted
6437;actinopterygii;perciformes;clinidae;ribeiroclinus;eigenmanni;Ribeiroclinus eigenmanni;sed;day;sol;bottom;15,72;19,26;23,16;9,2;s2;elongated;0,971307;1;truncated;terminal;3,3;im;demersal;17;150;133;0,01675089;2,774764076;family;NA;;NA;19;native;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;lc;10;not_targeted
3723;actinopterygii;perciformes;clinidae;gibbonsia;elegans;Gibbonsia elegans;NA;NA;NA;NA;16,17;18,79;22,02;16;s3;elongated;NA;1;rounded;terminal;3,3;NA;demersal;NA;56;NA;0,01675089;2,774764076;family;NA;;NA;8;native;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;10;not_targeted
25456;actinopterygii;perciformes;clinidae;blennioclinus;brachycephalus;Blennioclinus brachycephalus;sed;day;sol;bottom;16,9;19,22;21,83;15;s2;elongated;NA;1;rounded;subterminal;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;73,7;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
26227;actinopterygii;perciformes;clinidae;blennophis;anguillaris;Blennophis anguillaris;sed;day;sol;bottom;16,9;19,22;21,83;30;s3;elongated;NA;1;rounded;terminal;3,5;im;demersal;0;5;5;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;16;not_targeted
26243;actinopterygii;perciformes;clinidae;clinus;acuminatus;Clinus acuminatus;sed;day;sol;bottom;16,9;19,22;21,83;13;s2;elongated;NA;1;rounded;terminal;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
26245;actinopterygii;perciformes;clinidae;clinus;agilis;Clinus agilis;sed;day;sol;bottom;16,9;19,22;21,83;10;s2;elongated;NA;1;rounded;terminal;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
16999;actinopterygii;perciformes;clinidae;clinus;heterodon;Clinus heterodon;sed;day;sol;bottom;16,9;19,22;21,83;13;s2;elongated;1,85969;1;rounded;terminal;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
17004;actinopterygii;perciformes;clinidae;clinus;rotundifrons;Clinus rotundifrons;sed;day;sol;bottom;16,9;19,22;21,83;5;s1;elongated;1,20385;1;rounded;terminal;3,2;im;demersal;0;8;8;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
26254;actinopterygii;perciformes;clinidae;clinus;superciliosus;Clinus superciliosus;sed;day;sol;bottom;16,9;19,22;21,83;30;s3;elongated;NA;1;rounded;terminal;3,4;im;demersal;0;12;12;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;16;not_targeted
26255;actinopterygii;perciformes;clinidae;clinus;taurus;Clinus taurus;sed;day;sol;bottom;16,9;19,22;21,83;23;s3;elongated;NA;1;rounded;terminal;3,4;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;11,94;not_targeted
26256;actinopterygii;perciformes;clinidae;clinus;venustris;Clinus venustris;sed;day;sol;bottom;16,9;19,22;21,83;12;s2;elongated;NA;1;rounded;superior;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
26258;actinopterygii;perciformes;clinidae;muraenoclinus;dorsalis;Muraenoclinus dorsalis;sed;day;sol;bottom;16,9;19,22;21,83;10;s2;elongated;NA;1;rounded;terminal;3,3;im;demersal;0;2;2;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
26266;actinopterygii;perciformes;clinidae;pavoclinus;pavo;Pavoclinus pavo;sed;day;sol;bottom;16,9;19,22;21,83;15;s2;elongated;NA;1;rounded;terminal;3,3;im;demersal;NA;NA;NA;0,01675089;2,774764076;family;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;lc;10;not_targeted
3725;actinopterygii;perciformes;clinidae;gibbonsia;metzi;Gibbonsia metzi;NA;NA;NA;NA;18,63;21,74;25,55;24;s3;elongated;NA;1;rounded;terminal;3,4;im;demersal;0;9;9;0,01675089;2,774764076;family;NA;;NA;5;native;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;12,55;not_targeted
3726;actinopterygii;perciformes;clinidae;gibbonsia;montereyensis;Gibbonsia montereyensis;NA;NA;NA;NA;18,63;21,74;25,55;11;s2;elongated;0,443252;1;rounded;terminal;3,4;im;demersal;0;21;21;0,01675089;2,774764076;family;NA;;NA;5;native;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;10;not_targeted
3728;actinopterygii;perciformes;clinidae;heterostichus;rostratus;Heterostichus rostratus;NA;NA;sol;low;18,63;21,74;25,55;61;s5;elongated;NA;1;rounded;superior;3,9;im;demersal;0;40;40;0,01675089;2,774764076;family;37;species;5;5;native;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;41,18;not_targeted
1043;actinopterygii;clupeiformes;clupeidae;sardinella;aurita;Sardinella aurita;vmob;day;largeg;high;20,14;23,62;27,38;30;s3;fusiform;1,59116;1;forked;superior;3,4;pk;pelagic;0;350;350;0,016298104;2,971000068;genus;NA;;8;140;native;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;lc;36,62;medium
1457;actinopterygii;clupeiformes;clupeidae;spratelloides;delicatulus;Spratelloides delicatulus;vmob;day;largeg;high;24,16;26,78;29,3;7;s1;fusiform;1,158615;2;forked;superior;3,1;pk;pelagic;0;50;50;0,00214;3,287;species;NA;;NA;255;lessepsian;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;10;low
1464;actinopterygii;clupeiformes;clupeidae;jenkinsia;stolifera;Jenkinsia stolifera;vmob;day;largeg;high;25,99;27,84;29,89;4;s1;fusiform;1,35346;1;forked;terminal;3,4;pk;pelagic;0;50;50;0,00342;3,18;family;NA;;NA;22;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;10;low
1505;actinopterygii;clupeiformes;clupeidae;sardinella;brasiliensis;Sardinella brasiliensis;vmob;day;largeg;high;22,42;25,93;29,22;27;s3;fusiform;NA;NA;forked;superior;3,1;pk;pelagic;5;60;55;0,003;3,547;species;40;genus;NA;NA;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;dd;23;medium
299;actinopterygii;anguilliformes;congridae;conger;orbignianus;Conger orbignianus;sed;day;sol;bottom;13,84;17,76;22;112;s6;eel_like;NA;1;pointed;terminal;3,7;im;pelagic;10;NA;NA;5,96E-06;4,920291281;family;160;genus;NA;15;native;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;ne;61,41;low
301;actinopterygii;anguilliformes;congridae;conger;conger;Conger conger;sed;day;sol;bottom;15,66;19,88;24,77;300;s6;eel_like;NA;2;pointed;terminal;4,3;fc;pelagic;0;1171;1171;5,96E-06;4,920291281;family;228;species;20;71;native;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;lc;85,83;medium
13600;actinopterygii;anguilliformes;congridae;heteroconger;canabus;Heteroconger canabus;sed;day;medg;bottom;17,05;19,79;23,2;80;s5;eel_like;NA;1;pointed;superior;3,4;pk;pelagic;NA;20;NA;0,000804794;3,126807686;genus;NA;;NA;7;native;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;dd;46,37;medium
1744;actinopterygii;anguilliformes;congridae;ariosoma;balearicum;Ariosoma balearicum;sed;NA;sol;bottom;20,38;23,81;27,55;35;s4;eel_like;NA;1;pointed;subterminal;3,9;fc;pelagic;1;732;731;5,96E-06;4,920291281;family;23,4;;NA;NA;native;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;lc;27,79;medium
13601;actinopterygii;anguilliformes;congridae;heteroconger;digueti;Heteroconger digueti;sed;day;medg;bottom;21,03;26,01;31,03;63;s5;eel_like;NA;1;pointed;terminal;3,4;pk;pelagic;2;25;23;0,000804794;3,126807686;genus;NA;;NA;2;native;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;44,85;medium
16331;actinopterygii;anguilliformes;congridae;paraconger;macrops;Paraconger macrops;sed;day;sol;bottom;22,15;24,81;27,69;50;s4;eel_like;NA;1;pointed;subterminal;4;im;pelagic;30;100;70;5,96E-06;4,920291281;family;NA;;NA;9;native;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dd;34,33;medium
13603;actinopterygii;anguilliformes;congridae;ariosoma;gilberti;Ariosoma gilberti;sed;night;sol;bottom;22,85;25,13;27,67;27;s3;eel_like;NA;1;pointed;subterminal;3,8;im;pelagic;1;100;99;5,96E-06;4,920291281;family;30,5;;NA;28;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;24,1;medium
13596;actinopterygii;anguilliformes;congridae;gorgasia;punctata;Gorgasia punctata;sed;day;medg;bottom;23,57;26,21;28,98;50;s4;eel_like;NA;1;pointed;terminal;3,4;pk;pelagic;0;9;9;5,96E-06;4,920291281;family;NA;;NA;17;native;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;lc;34,33;medium
9062;actinopterygii;anguilliformes;congridae;heteroconger;longissimus;Heteroconger longissimus;sed;day;largeg;bottom;24,35;26,43;28,63;51;s5;eel_like;NA;1;pointed;terminal;3,1;pk;pelagic;10;60;50;0,000804794;3,126807686;genus;NA;;NA;58;native;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;lc;34,84;medium
1017;actinopterygii;anguilliformes;congridae;conger;triporiceps;Conger triporiceps;sed;day;sol;bottom;24,4;27,04;29,79;100;s6;eel_like;NA;1;pointed;terminal;4;im;pelagic;3;55;52;5,96E-06;4,920291281;family;160;genus;NA;42;native;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;54,04;medium
2631;actinopterygii;anguilliformes;congridae;paraconger;caudilimbatus;Paraconger caudilimbatus;sed;day;sol;bottom;24,4;27,02;29,8;51;s5;eel_like;NA;1;pointed;terminal;4;im;pelagic;0;75;75;5,96E-06;4,920291281;family;NA;;NA;36;native;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;lc;34,84;medium
5069;actinopterygii;anguilliformes;congridae;paraconger;notialis;Paraconger notialis;sed;day;sol;bottom;24,45;26,7;28,74;62,7;s5;eel_like;NA;1;pointed;terminal;4,1;im;pelagic;25;50;25;5,96E-06;4,920291281;family;NA;;NA;12;native;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;lc;42,56;medium
2624;actinopterygii;anguilliformes;congridae;ariosoma;anale;Ariosoma anale;sed;day;sol;bottom;25,12;27,38;29,68;36,3;s4;eel_like;NA;1;pointed;subterminal;3,9;im;pelagic;11;63;52;5,96E-06;4,920291281;family;38;;NA;37;native;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;lc;28,77;medium
46077;actinopterygii;anguilliformes;congridae;heteroconger;klausewitzi;Heteroconger klausewitzi;sed;day;medg;bottom;25,36;26,92;28,67;70;s5;eel_like;NA;1;pointed;terminal;3,4;pk;pelagic;10;30;20;0,000804794;3,126807686;species;NA;;NA;10;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;lc;40,92;medium
55052;actinopterygii;anguilliformes;congridae;heteroconger;camelopardalis;Heteroconger camelopardalis;sed;day;largeg;bottom;26,53;27,78;29,32;50,1;s5;eel_like;NA;1;pointed;subterminal;3,4;pk;pelagic;20;25;5;0,000804794;3,126807686;genus;NA;;NA;10;native;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;lc;34,33;medium
55054;actinopterygii;anguilliformes;congridae;heteroconger;pellegrini;Heteroconger pellegrini;sed;day;medg;bottom;26,78;28,58;30,25;63;s5;eel_like;NA;1;pointed;superior;3,4;pk;pelagic;5;30;25;0,000804794;3,126807686;genus;NA;;NA;11;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;lc;37,39;medium
4046;actinopterygii;scorpaeniformes;cottidae;artedius;fenestralis;Artedius fenestralis;sed;day;sol;bottom;12,79;14,71;17,17;14;s2;elongated;1,20082;1;rounded;terminal;4;fc;demersal;1;55;54;;;;40;genus;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;33,59;low
4047;actinopterygii;scorpaeniformes;cottidae;artedius;harringtoni;Artedius harringtoni;sed;night;sol;bottom;12,79;14,71;17,17;10;s2;elongated;1,12915;1;truncated;terminal;3,4;im;demersal;1;21;20;;;;35,5;genus;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;29,86;low
4056;actinopterygii;scorpaeniformes;cottidae;clinocottus;acuticeps;Clinocottus acuticeps;sed;both;sol;bottom;12,79;14,71;17,17;6,4;s1;elongated;NA;1;rounded;terminal;3,5;im;demersal;0;20;20;0,0229;3,16;genus;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;23,75;not_targeted
4061;actinopterygii;scorpaeniformes;cottidae;cottus;aleuticus;Cottus aleuticus;sed;night;sol;bottom;12,79;14,71;17,17;17;s3;elongated;0,612249;1;truncated;terminal;3,2;im;demersal;NA;NA;NA;0,0066;3,304;genus;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;34,17;not_targeted
4062;actinopterygii;scorpaeniformes;cottidae;cottus;asper;Cottus asper;sed;night;sol;bottom;12,79;14,71;17,17;30;s3;elongated;0,876085;1;truncated;terminal;3,2;fc;demersal;NA;NA;NA;0,0066;3,304;genus;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;51,24;low
4086;actinopterygii;scorpaeniformes;cottidae;enophrys;bison;Enophrys bison;sed;night;sol;bottom;12,79;14,71;17,17;37;s4;depressed;1,47686;1;truncated;terminal;3,3;om;demersal;0;20;20;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;60,91;low
4089;actinopterygii;scorpaeniformes;cottidae;enophrys;taurina;Enophrys taurina;sed;NA;sol;bottom;12,79;14,71;17,17;17;s3;elongated;NA;1;rounded;terminal;3,5;NA;demersal;11;256;245;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lc;36,7;low
4093;actinopterygii;scorpaeniformes;cottidae;hemilepidotus;hemilepidotus;Hemilepidotus hemilepidotus;sed;night;sol;bottom;12,79;14,71;17,17;51;s5;elongated;1,45997;1;rounded;subterminal;3,5;im;demersal;0;450;450;0,0282414;3;species;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;68,12;low
4095;actinopterygii;scorpaeniformes;cottidae;hemilepidotus;spinosus;Hemilepidotus spinosus;sed;night;sol;bottom;12,79;14,71;17,17;29;s3;elongated;1,18025;1;truncated;terminal;3,5;im;demersal;0;780;780;0,0282414;3;genus;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;50,93;low
4110;actinopterygii;scorpaeniformes;cottidae;jordania;zonope;Jordania zonope;sed;NA;NA;bottom;12,79;14,71;17,17;15;s2;elongated;0,925788;1;rounded;terminal;3,4;im;demersal;2;38;36;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;34,4;low
4133;actinopterygii;scorpaeniformes;cottidae;paricelinus;hopliticus;Paricelinus hopliticus;sed;NA;NA;bottom;12,79;14,71;17,17;20;s3;elongated;1,21748;1;truncated;terminal;3,4;NA;demersal;0;183;183;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;39,29;low
4137;actinopterygii;scorpaeniformes;cottidae;radulinus;boleoides;Radulinus boleoides;sed;NA;sol;bottom;12,79;14,71;17,17;14;s2;elongated;0,940051;1;rounded;subterminal;3,4;NA;demersal;15;146;131;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;33,59;low
4138;actinopterygii;scorpaeniformes;cottidae;radulinus;vinculus;Radulinus vinculus;sed;NA;sol;bottom;12,79;14,71;17,17;6,4;s1;elongated;NA;1;rounded;subterminal;3,2;NA;demersal;21;27;6;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;23,75;low
4049;actinopterygii;scorpaeniformes;cottidae;ruscarius;meanyi;Ruscarius meanyi;sed;NA;sol;bottom;12,79;14,71;17,17;5,9;s1;elongated;0,873505;1;rounded;subterminal;3,2;NA;demersal;2;82;80;;;;NA;;NA;4;native;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;22,72;low
